"","land","barr","mort","mcrun","meann","ngen","m"
"5157","ibr49","2250","000","6","643.4","500","0.000984561074601983"
"5158","ibr49","2250","000","7","641.6","500","0.00101668065227829"
"5159","ibr49","2250","000","8","645.4","500","0.000929503224397277"
"5160","ibr49","2250","000","9","643.4","500","0.00107991548149867"
"5161","ibr49","2250","025","0","641.9","500","0.000924978084689875"
"5162","ibr49","2250","025","1","642.6","500","0.000810808851615518"
"5163","ibr49","2250","025","2","644.7","500","0.000743853934532098"
"5164","ibr49","2250","025","3","643.2","500","0.000774594646502588"
"5165","ibr49","2250","025","4","644.7","500","0.000819001372748246"
"5166","ibr49","2250","025","5","642.3","500","0.000930187932922479"
"5167","ibr49","2250","025","6","642.5","500","0.000788327411728286"
"5168","ibr49","2250","025","7","641.3","500","0.000855999978456939"
"5169","ibr49","2250","025","8","640.3","500","0.000736902885922384"
"5170","ibr49","2250","025","9","642.7","500","0.000902093458729542"
"5171","ibr49","2250","050","0","640","500","0.000645660080215335"
"5172","ibr49","2250","050","1","643.4","500","0.000457747623713217"
"5173","ibr49","2250","050","2","643.2","500","0.000636205897739851"
"5174","ibr49","2250","050","3","641.9","500","0.000653254049466473"
"5175","ibr49","2250","050","4","646.5","500","0.000568504089899766"
"5176","ibr49","2250","050","5","643.5","500","0.000592361284175982"
"5177","ibr49","2250","050","6","642.9","500","0.000662604866907039"
"5178","ibr49","2250","050","7","641.9","500","0.000707956084674885"
"5179","ibr49","2250","050","8","640.8","500","0.000630324872596422"
"5180","ibr49","2250","050","9","641.8","500","0.000607313453577194"
"5181","ibr49","2250","075","0","642.5","500","0.000349987204993025"
"5182","ibr49","2250","075","1","639","500","0.000401385378552014"
"5183","ibr49","2250","075","2","642","500","0.00028490821142235"
"5184","ibr49","2250","075","3","639.8","500","0.000326765161246404"
"5185","ibr49","2250","075","4","643.1","500","0.000354628617789715"
"5186","ibr49","2250","075","5","642.3","500","0.000305541410543052"
"5187","ibr49","2250","075","6","643","500","0.000390002500575814"
"5188","ibr49","2250","075","7","640.3","500","0.000326589884125971"
"5189","ibr49","2250","075","8","638.6","500","0.000349557314692482"
"5190","ibr49","2250","075","9","639.5","500","0.000336516970904335"
"5191","ibr49","2250","100","0","640.1","500","0"
"5192","ibr49","2250","100","1","638.6","500","0"
"5193","ibr49","2250","100","2","639.7","500","0"
"5194","ibr49","2250","100","3","638.5","500","0"
"5195","ibr49","2250","100","4","638.4","500","0"
"5196","ibr49","2250","100","5","635.3","500","0"
"5197","ibr49","2250","100","6","642.2","500","0"
"5198","ibr49","2250","100","7","634.6","500","0"
"5199","ibr49","2250","100","8","639","500","0"
"5200","ibr49","2250","100","9","641.1","500","0"
"5201","ibr49","3000","000","0","637.5","500","0"
"5202","ibr49","3000","000","1","640.7","500","0"
"5203","ibr49","3000","000","2","636.6","500","0"
"5204","ibr49","3000","000","3","638.1","500","0"
"5205","ibr49","3000","000","4","643.4","500","0"
"5206","ibr49","3000","000","5","637.2","500","0"
"5207","ibr49","3000","000","6","636.6","500","0"
"5208","ibr49","3000","000","7","639.2","500","0"
"5209","ibr49","3000","000","8","639.8","500","0"
"5210","ibr49","3000","000","9","641.2","500","0"
"5211","ibr49","3000","025","0","640.7","500","0"
"5212","ibr49","3000","025","1","639.6","500","0"
"5213","ibr49","3000","025","2","640.7","500","0"
"5214","ibr49","3000","025","3","642.9","500","0"
"5215","ibr49","3000","025","4","639.3","500","0"
"5216","ibr49","3000","025","5","640.3","500","0"
"5217","ibr49","3000","025","6","638","500","0"
"5218","ibr49","3000","025","7","641.8","500","0"
"5219","ibr49","3000","025","8","639.4","500","0"
"5220","ibr49","3000","025","9","641.7","500","0"
"5221","ibr49","3000","050","0","642.4","500","0"
"5222","ibr49","3000","050","1","642.1","500","0"
"5223","ibr49","3000","050","2","639.9","500","0"
"5224","ibr49","3000","050","3","639.9","500","0"
"5225","ibr49","3000","050","4","640.7","500","0"
"5226","ibr49","3000","050","5","637.4","500","0"
"5227","ibr49","3000","050","6","642.7","500","0"
"5228","ibr49","3000","050","7","641.4","500","0"
"5229","ibr49","3000","050","8","640.9","500","0"
"5230","ibr49","3000","050","9","641.1","500","0"
"5231","ibr49","3000","075","0","640.1","500","0"
"5232","ibr49","3000","075","1","634.3","500","0"
"5233","ibr49","3000","075","2","639.6","500","0"
"5234","ibr49","3000","075","3","638.1","500","0"
"5235","ibr49","3000","075","4","642.1","500","0"
"5236","ibr49","3000","075","5","641.4","500","0"
"5237","ibr49","3000","075","6","639.4","500","0"
"5238","ibr49","3000","075","7","641.5","500","0"
"5239","ibr49","3000","075","8","639.1","500","0"
"5240","ibr49","3000","075","9","640.4","500","0"
"5241","ibr49","3000","100","0","638.5","500","0"
"5242","ibr49","3000","100","1","636.1","500","0"
"5243","ibr49","3000","100","2","640.1","500","0"
"5244","ibr49","3000","100","3","641.3","500","0"
"5245","ibr49","3000","100","4","639.6","500","0"
"5246","ibr49","3000","100","5","637.8","500","0"
"5247","ibr49","3000","100","6","640.6","500","0"
"5248","ibr49","3000","100","7","640.1","500","0"
"5249","ibr49","3000","100","8","637.9","500","0"
"5250","ibr49","3000","100","9","639.6","500","0"
"5251","pan0","0000","000","0","800","500","0.49927"
"5252","pan0","0000","000","1","800","500","0.5012"
"5253","pan0","0000","000","2","800","500","0.500725"
"5254","pan0","0000","000","3","800","500","0.49937"
"5255","pan0","0000","000","4","800","500","0.499095"
"5256","pan0","0000","000","5","800","500","0.5014225"
"5257","pan0","0000","000","6","800","500","0.499525"
"5258","pan0","0000","000","7","800","500","0.5005175"
"5259","pan0","0000","000","8","800","500","0.5000625"
"5260","pan0","0000","000","9","800","500","0.4996025"
"5261","pan0","0000","025","0","799.9","500","0.428537843680662"
"5262","pan0","0000","025","1","799.8","500","0.428090560529922"
"5263","pan0","0000","025","2","799.8","500","0.428061055499326"
"5264","pan0","0000","025","3","800","500","0.428756025989657"
"5265","pan0","0000","025","4","799.9","500","0.428594590449865"
"5266","pan0","0000","025","5","799.9","500","0.428280041365058"
"5267","pan0","0000","025","6","799.8","500","0.428204872879874"
"5268","pan0","0000","025","7","800","500","0.429144326309068"
"5269","pan0","0000","025","8","799.8","500","0.428256555155713"
"5270","pan0","0000","025","9","799.9","500","0.429332843444515"
"5271","pan0","0000","050","0","226.9","19","0.245168443612547"
"5272","pan0","0000","050","1","215.5","21","0.252022846348144"
"5273","pan0","0000","050","2","241.1","18","0.289978052820277"
"5274","pan0","0000","050","3","194.7","23","0.279325265750761"
"5275","pan0","0000","050","4","241.8","17","0.255835121317953"
"5276","pan0","0000","050","5","207.2","21","0.24277059995614"
"5277","pan0","0000","050","6","189.5","22","0.272838343091523"
"5278","pan0","0000","050","7","221.2","19","0.250674905432027"
"5279","pan0","0000","050","8","216.9","19","0.242166550152179"
"5280","pan0","0000","050","9","243.2","15","0.265183680323269"
"5281","pan0","0000","075","0","208.2","9","0.090293299347897"
"5282","pan0","0000","075","1","179.7","11","0.104819212303986"
"5283","pan0","0000","075","2","222.6","9","0.113861435757329"
"5284","pan0","0000","075","3","283.7","6","0.0782746017597995"
"5285","pan0","0000","075","4","155.9","11","0.0698380267865414"
"5286","pan0","0000","075","5","244.3","7","0.0833430634027075"
"5287","pan0","0000","075","6","197","9","0.0698303446535796"
"5288","pan0","0000","075","7","239.8","8","0.086680617674994"
"5289","pan0","0000","075","8","147.9","12","0.12734484751446"
"5290","pan0","0000","075","9","270.6","7","0.103850380799311"
"5291","pan0","0000","100","0","170.7","7","0"
"5292","pan0","0000","100","1","220.2","6","0"
"5293","pan0","0000","100","2","240.8","5","0"
"5294","pan0","0000","100","3","240","5","0"
"5295","pan0","0000","100","4","208.8","6","0"
"5296","pan0","0000","100","5","260","5","0"
"5297","pan0","0000","100","6","211.5","6","0"
"5298","pan0","0000","100","7","245.8","5","0"
"5299","pan0","0000","100","8","251","5","0"
"5300","pan0","0000","100","9","204.8","6","0"
"5301","pan0","0750","000","0","800","500","0.429455"
"5302","pan0","0750","000","1","800","500","0.42832"
"5303","pan0","0750","000","2","800","500","0.429495"
"5304","pan0","0750","000","3","800","500","0.4269625"
"5305","pan0","0750","000","4","800","500","0.429335"
"5306","pan0","0750","000","5","800","500","0.4284625"
"5307","pan0","0750","000","6","800","500","0.429475"
"5308","pan0","0750","000","7","800","500","0.429865"
"5309","pan0","0750","000","8","800","500","0.4285525"
"5310","pan0","0750","000","9","800","500","0.42999"
"5311","pan0","0750","025","0","800","500","0.3612375"
"5312","pan0","0750","025","1","800","500","0.3611625"
"5313","pan0","0750","025","2","800","500","0.360156974522293"
"5314","pan0","0750","025","3","800","500","0.359815"
"5315","pan0","0750","025","4","800","500","0.3607475"
"5316","pan0","0750","025","5","800","500","0.3609275"
"5317","pan0","0750","025","6","800","500","0.3609425"
"5318","pan0","0750","025","7","799.9","500","0.361274488161902"
"5319","pan0","0750","025","8","800","500","0.361065918367347"
"5320","pan0","0750","025","9","800","500","0.360866532156368"
"5321","pan0","0750","050","0","285.9","27","0.233660306777948"
"5322","pan0","0750","050","1","237.2","42","0.226087608418936"
"5323","pan0","0750","050","2","270.8","27","0.226888914273041"
"5324","pan0","0750","050","3","250.8","23","0.207126339786484"
"5325","pan0","0750","050","4","265.4","31","0.23111396654861"
"5326","pan0","0750","050","5","224.7","31","0.218567224687929"
"5327","pan0","0750","050","6","263.4","27","0.225943794660681"
"5328","pan0","0750","050","7","245.6","31","0.237764044397085"
"5329","pan0","0750","050","8","241.5","27","0.240838863074822"
"5330","pan0","0750","050","9","273.8","28","0.204960111911104"
"5331","pan0","0750","075","0","214.5","11","0.109930311100479"
"5332","pan0","0750","075","1","261.9","9","0.110518335320714"
"5333","pan0","0750","075","2","185.9","14","0.115954129744756"
"5334","pan0","0750","075","3","207.1","12","0.0802368692344655"
"5335","pan0","0750","075","4","219.7","10","0.0954350197251285"
"5336","pan0","0750","075","5","191.2","13","0.0933798944729658"
"5337","pan0","0750","075","6","215.1","11","0.124643519186201"
"5338","pan0","0750","075","7","139.7","16","0.0974612469659122"
"5339","pan0","0750","075","8","165.4","14","0.066563696254219"
"5340","pan0","0750","075","9","253.4","9","0.098421211107597"
"5341","pan0","0750","100","0","158.6","10","0"
"5342","pan0","0750","100","1","187.4","8","0"
"5343","pan0","0750","100","2","175.4","9","0"
"5344","pan0","0750","100","3","203.9","7","0"
"5345","pan0","0750","100","4","207.3","7","0"
"5346","pan0","0750","100","5","215.1","7","0"
"5347","pan0","0750","100","6","122.6","13","0"
"5348","pan0","0750","100","7","210.6","7","0"
"5349","pan0","0750","100","8","124.5","14","0"
"5350","pan0","0750","100","9","189.6","8","0"
"5351","pan0","1500","000","0","800","500","0.3347175"
"5352","pan0","1500","000","1","800","500","0.3364675"
"5353","pan0","1500","000","2","800","500","0.3346725"
"5354","pan0","1500","000","3","800","500","0.3353525"
"5355","pan0","1500","000","4","800","500","0.334525"
"5356","pan0","1500","000","5","800","500","0.335625"
"5357","pan0","1500","000","6","800","500","0.334365"
"5358","pan0","1500","000","7","800","500","0.33595"
"5359","pan0","1500","000","8","800","500","0.3351175"
"5360","pan0","1500","000","9","800","500","0.335525"
"5361","pan0","1500","025","0","800","500","0.274185"
"5362","pan0","1500","025","1","800","500","0.2748825"
"5363","pan0","1500","025","2","800","500","0.2745"
"5364","pan0","1500","025","3","800","500","0.2725475"
"5365","pan0","1500","025","4","800","500","0.2745325"
"5366","pan0","1500","025","5","800","500","0.2742725"
"5367","pan0","1500","025","6","800","500","0.27394"
"5368","pan0","1500","025","7","800","500","0.2738025"
"5369","pan0","1500","025","8","800","500","0.273835"
"5370","pan0","1500","025","9","800","500","0.2748625"
"5371","pan0","1500","050","0","575.2","434","0.199779010815477"
"5372","pan0","1500","050","1","721.2","500","0.200570345119995"
"5373","pan0","1500","050","2","700.8","500","0.200164939709977"
"5374","pan0","1500","050","3","579.9","500","0.199375479804487"
"5375","pan0","1500","050","4","701.9","500","0.198538677312561"
"5376","pan0","1500","050","5","652","500","0.201136243402382"
"5377","pan0","1500","050","6","716.3","500","0.20012680557012"
"5378","pan0","1500","050","7","741.5","500","0.200003804992295"
"5379","pan0","1500","050","8","757.2","500","0.20193845143341"
"5380","pan0","1500","050","9","643","240","0.194693611732133"
"5381","pan0","1500","075","0","168","23","0.0789179163472976"
"5382","pan0","1500","075","1","208.4","25","0.116349052496944"
"5383","pan0","1500","075","2","234.5","15","0.0629902945377241"
"5384","pan0","1500","075","3","156.6","27","0.0898703950014927"
"5385","pan0","1500","075","4","155.4","21","0.0816743266300417"
"5386","pan0","1500","075","5","242","18","0.0909413104596126"
"5387","pan0","1500","075","6","210.1","19","0.0973430665761781"
"5388","pan0","1500","075","7","245.2","17","0.0655218671022446"
"5389","pan0","1500","075","8","162.7","23","0.0920026883844394"
"5390","pan0","1500","075","9","207.9","20","0.0906439365091198"
"5391","pan0","1500","100","0","151.9","17","0"
"5392","pan0","1500","100","1","169.4","12","0"
"5393","pan0","1500","100","2","151.7","15","0"
"5394","pan0","1500","100","3","127.6","21","0"
"5395","pan0","1500","100","4","97.3","25","0"
"5396","pan0","1500","100","5","197.2","11","0"
"5397","pan0","1500","100","6","153","13","0"
"5398","pan0","1500","100","7","153.2","16","0"
"5399","pan0","1500","100","8","190.6","11","0"
"5400","pan0","1500","100","9","140.8","16","0"
"5401","pan0","2250","000","0","800","500","0.20392"
"5402","pan0","2250","000","1","800","500","0.2043275"
"5403","pan0","2250","000","2","800","500","0.2035975"
"5404","pan0","2250","000","3","800","500","0.2045375"
"5405","pan0","2250","000","4","800","500","0.2042275"
"5406","pan0","2250","000","5","800","500","0.203065"
"5407","pan0","2250","000","6","800","500","0.203885"
"5408","pan0","2250","000","7","800","500","0.2035375"
"5409","pan0","2250","000","8","800","500","0.2035625"
"5410","pan0","2250","000","9","800","500","0.204165"
"5411","pan0","2250","025","0","800","500","0.1605575"
"5412","pan0","2250","025","1","800","500","0.161305"
"5413","pan0","2250","025","2","800","500","0.16192"
"5414","pan0","2250","025","3","800","500","0.160915"
"5415","pan0","2250","025","4","800","500","0.1613525"
"5416","pan0","2250","025","5","800","500","0.1615325"
"5417","pan0","2250","025","6","800","500","0.1625975"
"5418","pan0","2250","025","7","800","500","0.161015"
"5419","pan0","2250","025","8","800","500","0.162055"
"5420","pan0","2250","025","9","800","500","0.1613275"
"5421","pan0","2250","050","0","800","500","0.114796894904459"
"5422","pan0","2250","050","1","800","500","0.114930696361355"
"5423","pan0","2250","050","2","800","500","0.114125"
"5424","pan0","2250","050","3","800","500","0.115045"
"5425","pan0","2250","050","4","800","500","0.114075"
"5426","pan0","2250","050","5","800","500","0.1131"
"5427","pan0","2250","050","6","800","500","0.113315"
"5428","pan0","2250","050","7","800","500","0.1141025"
"5429","pan0","2250","050","8","800","500","0.11414"
"5430","pan0","2250","050","9","800","500","0.11391782853567"
"5431","pan0","2250","075","0","793.3","500","0.0604205962926184"
"5432","pan0","2250","075","1","794.2","500","0.0610286890626679"
"5433","pan0","2250","075","2","793.6","500","0.0603754042494923"
